Imagen,Ruta,Ancho,Alto,Calidad
VentSuc06_2025-08-19_17-55-33_RS_T23_25.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T23_25.png,306,288,422
VentSuc06_2025-08-19_17-55-33_RS_T23_23.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T23_23.png,306,288,422
VentSuc06_2025-08-19_17-55-33_RS_T22_26.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T22_26.png,306,288,422
VentSuc06_2025-08-19_17-55-33_RS_T24_15.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T24_15.png,315,288,422
VentSuc06_2025-08-19_17-55-33_RS_T25_16.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T25_16.png,315,288,422
VentSuc06_2025-08-19_17-55-33_RS_T25_11.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T25_11.png,311,288,422
VentSuc06_2025-08-19_17-55-33_RS_T25_7.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T25_7.png,315,288,422
VentSuc06_2025-08-19_17-55-33_RS_T26_18.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T26_18.png,310,288,422
VentSuc06_2025-08-19_17-55-33_RS_T25_10.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T25_10.png,313,288,422
VentSuc06_2025-08-19_17-55-33_RS_T25_9.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T25_9.png,311,288,422
VentSuc06_2025-08-19_17-55-33_RS_T29_14.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T29_14.png,356,288,422
VentSuc06_2025-08-19_17-55-33_RS_T26_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T26_5.png,315,288,422
VentSuc06_2025-08-19_17-55-33_RS_T26_13.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T26_13.png,311,288,422
VentSuc06_2025-08-19_17-55-33_RS_T27_12.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T27_12.png,364,288,422
VentSuc06_2025-08-19_17-55-33_RS_T31_96.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T31_96.png,315,288,422
VentSuc06_2025-08-19_17-55-33_RS_T29_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T29_3.png,310,288,422
VentSuc06_2025-08-19_17-55-33_RS_T27_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T27_4.png,316,288,422
VentSuc06_2025-08-19_17-55-33_RS_T31_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-33_RS_T31_1.png,315,288,422
VentSuc06_2025-08-19_17-55-38_RS_T19_36.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_RS_T19_36.png,303,288,422
VentSuc06_2025-08-19_17-55-38_RS_T15_39.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_RS_T15_39.png,332,288,422
VentSuc06_2025-08-19_17-55-38_OI_T21_38.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_OI_T21_38.png,318,306,422
VentSuc06_2025-08-19_17-55-38_RS_T19_31.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_RS_T19_31.png,331,288,422
VentSuc06_2025-08-19_17-55-38_RS_T22_35.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_RS_T22_35.png,403,288,422
VentSuc06_2025-08-19_17-55-38_RS_T20_32.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_RS_T20_32.png,331,288,422
VentSuc06_2025-08-19_17-55-38_RS_T19_37.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_RS_T19_37.png,355,288,422
VentSuc06_2025-08-19_17-55-38_RS_T23_30.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc06/VentSuc06_2025-08-19_17-55-38_RS_T23_30.png,426,288,422
VentSuc07_2025-08-18_16-30-20_RS_T47_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-20_RS_T47_3.png,391,288,No_Calidad
VentSuc07_2025-08-18_16-30-20_RS_T75_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-20_RS_T75_2.png,379,288,No_Calidad
VentSuc07_2025-08-18_16-30-19_RS_T68_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-19_RS_T68_2.png,326,288,422
VentSuc07_2025-08-18_16-30-19_RS_T48_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-19_RS_T48_1.png,351,288,422
VentSuc07_2025-08-18_16-30-21_RS_T44_8.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-21_RS_T44_8.png,334,288,422
VentSuc07_2025-08-18_16-30-21_RS_T44_7.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-21_RS_T44_7.png,388,288,422
VentSuc07_2025-08-18_16-30-20_RS_T85_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-20_RS_T85_4.png,355,288,No_Calidad
VentSuc07_2025-08-18_16-30-22_RS_T41_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-22_RS_T41_4.png,358,288,422
VentSuc07_2025-08-18_16-30-21_RS_T54_9.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-21_RS_T54_9.png,332,288,422
VentSuc07_2025-08-18_16-30-21_RS_T65_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-21_RS_T65_5.png,414,288,422
VentSuc07_2025-08-18_16-30-22_RS_T42_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-22_RS_T42_1.png,352,288,422
VentSuc07_2025-08-18_16-30-22_RS_T43_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-22_RS_T43_3.png,369,288,422
VentSuc07_2025-08-18_16-30-21_RS_T67_6.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-21_RS_T67_6.png,420,288,No_Calidad
VentSuc07_2025-08-18_16-30-22_RS_T47_12.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-22_RS_T47_12.png,364,288,422
VentSuc07_2025-08-18_16-30-22_RS_T70_11.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-22_RS_T70_11.png,378,288,422
VentSuc07_2025-08-18_16-30-22_RS_T61_10.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-22_RS_T61_10.png,378,288,422
VentSuc07_2025-08-18_16-30-26_RS_T55_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-26_RS_T55_2.png,314,288,No_Calidad
VentSuc07_2025-08-18_16-30-22_RS_T58_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-22_RS_T58_2.png,342,288,422
VentSuc07_2025-08-18_16-30-26_RS_T57_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-26_RS_T57_5.png,311,288,422
VentSuc07_2025-08-18_16-30-26_RS_T58_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-26_RS_T58_4.png,317,288,422
VentSuc07_2025-08-18_16-30-27_RS_T53_7.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-27_RS_T53_7.png,340,288,422
VentSuc07_2025-08-18_16-30-26_RS_T61_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-26_RS_T61_3.png,374,288,422
VentSuc07_2025-08-18_16-30-26_RS_T57_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-26_RS_T57_1.png,309,288,422
VentSuc07_2025-08-18_16-30-28_RS_T47_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-28_RS_T47_1.png,308,288,No_Calidad
VentSuc07_2025-08-18_16-30-28_RS_T55_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-28_RS_T55_2.png,354,288,No_Calidad
VentSuc07_2025-08-18_16-30-27_RS_T57_6.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-27_RS_T57_6.png,307,288,422
VentSuc07_2025-08-18_16-30-27_RS_T66_8.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-27_RS_T66_8.png,303,288,No_Calidad
VentSuc07_2025-08-18_16-30-28_RS_T59_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-28_RS_T59_3.png,335,288,422
VentSuc07_2025-08-18_16-30-29_RS_T48_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-29_RS_T48_5.png,311,288,422
VentSuc07_2025-08-18_16-30-29_RS_T43_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-29_RS_T43_4.png,315,288,No_Calidad
VentSuc07_2025-08-18_16-30-29_RS_T61_6.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-29_RS_T61_6.png,308,288,No_Calidad
VentSuc07_2025-08-18_16-30-29_RS_T52_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-29_RS_T52_2.png,293,288,No_Calidad
VentSuc07_2025-08-18_16-30-29_RS_T52_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-29_RS_T52_4.png,328,288,422
VentSuc07_2025-08-18_16-30-29_RS_T61_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-29_RS_T61_1.png,308,288,No_Calidad
VentSuc07_2025-08-18_16-30-29_RS_T52_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-29_RS_T52_3.png,307,288,No_Calidad
VentSuc07_2025-08-18_16-30-30_RS_T58_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-30_RS_T58_5.png,324,288,No_Calidad
VentSuc07_2025-08-18_16-30-58_RS_T48_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-58_RS_T48_1.png,327,288,422
VentSuc07_2025-08-18_16-30-30_RS_T44_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-30_RS_T44_2.png,329,288,No_Calidad
VentSuc08_2025-08-19_18-05-13_OI_T16_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_OI_T16_2.png,429,435,422
VentSuc08_2025-08-19_18-05-13_OI_T16_8.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_OI_T16_8.png,434,448,422
VentSuc07_2025-08-18_16-30-30_RS_T44_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc07/VentSuc07_2025-08-18_16-30-30_RS_T44_1.png,335,288,No_Calidad
VentSuc08_2025-08-19_18-05-13_RS_T20_13.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T20_13.png,321,288,422
VentSuc08_2025-08-19_18-05-13_RS_T18_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T18_1.png,304,288,422
VentSuc08_2025-08-19_18-05-13_RS_T19_7.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T19_7.png,300,288,422
VentSuc08_2025-08-19_18-05-13_RS_T15_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T15_3.png,318,288,422
VentSuc08_2025-08-19_18-05-13_RS_T19_6.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T19_6.png,349,288,422
VentSuc08_2025-08-19_18-05-13_RS_T22_10.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T22_10.png,333,288,No_Calidad
VentSuc08_2025-08-19_18-05-13_RS_T20_14.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T20_14.png,268,288,422
VentSuc08_2025-08-19_18-05-13_RS_T24_9.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T24_9.png,271,288,422
VentSuc08_2025-08-19_18-05-13_RS_T29_11.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T29_11.png,354,288,422
VentSuc08_2025-08-19_18-05-13_RS_T27_12.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T27_12.png,341,288,422
VentSuc08_2025-08-19_18-05-13_RS_T35_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T35_4.png,280,288,422
VentSuc08_2025-08-19_18-05-13_RS_T34_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-13_RS_T34_5.png,316,288,422
VentSuc08_2025-08-19_18-05-14_RS_T19_18.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T19_18.png,364,288,422
VentSuc08_2025-08-19_18-05-14_RS_T15_17.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T15_17.png,361,288,422
VentSuc08_2025-08-19_18-05-14_RS_T16_20.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T16_20.png,363,288,422
VentSuc08_2025-08-19_18-05-14_RS_T18_27.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T18_27.png,381,288,422
VentSuc08_2025-08-19_18-05-14_OI_T16_21.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_OI_T16_21.png,359,353,422
VentSuc08_2025-08-19_18-05-14_RS_T20_16.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T20_16.png,270,288,422
VentSuc08_2025-08-19_18-05-14_RS_T22_23.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T22_23.png,351,288,422
VentSuc08_2025-08-19_18-05-14_RS_T20_24.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T20_24.png,288,288,422
VentSuc08_2025-08-19_18-05-14_RS_T22_28.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T22_28.png,357,288,422
VentSuc08_2025-08-19_18-05-14_RS_T19_19.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T19_19.png,302,288,422
VentSuc08_2025-08-19_18-05-14_RS_T20_22.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T20_22.png,353,288,422
VentSuc08_2025-08-19_18-05-14_RS_T25_26.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T25_26.png,381,288,422
VentSuc08_2025-08-19_18-05-14_RS_T22_29.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T22_29.png,381,288,422
VentSuc08_2025-08-19_18-05-14_RS_T34_15.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T34_15.png,317,288,422
VentSuc08_2025-08-19_18-05-14_RS_T23_25.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-14_RS_T23_25.png,347,288,422
VentSuc08_2025-08-19_18-05-15_RS_T16_32.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T16_32.png,353,288,422
VentSuc08_2025-08-19_18-05-15_RS_T16_36.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T16_36.png,328,288,422
VentSuc08_2025-08-19_18-05-15_RS_T15_43.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T15_43.png,349,288,422
VentSuc08_2025-08-19_18-05-15_RS_T17_41.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T17_41.png,390,288,422
VentSuc08_2025-08-19_18-05-15_RS_T23_30.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T23_30.png,375,288,422
VentSuc08_2025-08-19_18-05-15_RS_T19_33.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T19_33.png,333,288,422
VentSuc08_2025-08-19_18-05-15_RS_T22_40.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T22_40.png,339,288,422
VentSuc08_2025-08-19_18-05-15_RS_T16_38.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T16_38.png,345,288,422
VentSuc08_2025-08-19_18-05-15_RS_T23_34.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T23_34.png,320,288,422
VentSuc08_2025-08-19_18-05-15_RS_T30_48.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T30_48.png,305,288,422
VentSuc08_2025-08-19_18-05-15_RS_T25_46.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T25_46.png,318,288,422
VentSuc08_2025-08-19_18-05-15_RS_T23_31.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T23_31.png,381,288,422
VentSuc08_2025-08-19_18-05-15_RS_T35_47.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T35_47.png,318,288,422
VentSuc08_2025-08-19_18-05-15_RS_T33_35.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T33_35.png,294,288,422
VentSuc08_2025-08-19_18-05-15_RS_T57_39.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T57_39.png,312,288,422
VentSuc08_2025-08-19_18-05-15_RS_T41_37.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T41_37.png,306,288,422
VentSuc08_2025-08-19_18-05-15_RS_T33_45.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T33_45.png,318,288,422
VentSuc08_2025-08-19_18-05-15_RS_T46_44.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T46_44.png,317,288,422
VentSuc08_2025-08-19_18-05-16_RS_T15_68.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T15_68.png,350,288,422
VentSuc08_2025-08-19_18-05-16_RS_T15_70.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T15_70.png,305,288,422
VentSuc08_2025-08-19_18-05-16_RS_T16_69.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T16_69.png,332,288,422
VentSuc08_2025-08-19_18-05-15_RS_T56_42.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-15_RS_T56_42.png,323,288,422
VentSuc08_2025-08-19_18-05-16_RS_T19_67.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T19_67.png,295,288,422
VentSuc08_2025-08-19_18-05-16_RS_T18_60.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T18_60.png,322,288,422
VentSuc08_2025-08-19_18-05-16_RS_T20_55.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T20_55.png,343,288,422
VentSuc08_2025-08-19_18-05-16_RS_T18_56.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T18_56.png,285,288,422
VentSuc08_2025-08-19_18-05-16_RS_T17_62.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T17_62.png,342,288,422
VentSuc08_2025-08-19_18-05-16_RS_T21_65.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T21_65.png,372,288,422
VentSuc08_2025-08-19_18-05-16_RS_T21_66.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T21_66.png,301,288,422
VentSuc08_2025-08-19_18-05-16_RS_T20_58.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc08/VentSuc08_2025-08-19_18-05-16_RS_T20_58.png,314,288,422
